STATUS	https://gamesdb.launchbox-app.com/	200
STATUS	https://gamesdb.launchbox-app.com/Metadata.zip	200
STATUS	https://images.launchbox-app.com/	404
STATUS	https://gamesdb.launchbox-app.com/games/search?search=pokemon	200
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo	World	Pok_mon_Blue_Version__Clear_Logo__World__361be18c-47df-489f-8a40-0b06f87edde0.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo		Pok_mon_Blue_Version__Clear_Logo____fd7f81d5-c148-412d-bd06-dbb849923d74.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo	Japan	Pok_mon_Blue_Version__Clear_Logo__Japan__e703d200-de6e-4808-9535-bfd59ea3c70e.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo		Pok_mon_Blue_Version__Clear_Logo____8443de2f-ce68-4917-b89f-ae0cc115540b.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo	World	Pok_mon_Blue_Version__Clear_Logo__World__3dd928e8-b275-4f37-9087-c94959d91a9f.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo	Spain	Pok_mon_Blue_Version__Clear_Logo__Spain__r2_e697beb8-da5f-42e4-ab74-b5315e966ab3.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo	Germany	Pok_mon_Blue_Version__Clear_Logo__Germany__88c05fe0-3aec-407b-8a5c-3587c6de9b41.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Clear Logo	Korea	Pok_mon_Blue_Version__Clear_Logo__Korea__r2_269114cc-3ce5-4d19-84e4-ea589ecb92d5.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Fanart - Background		Pok_mon_Blue_Version__Fanart_-_Background____4d878b79-1974-4ef3-ad82-5593aa31cfc5.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Fanart - Background		Pok_mon_Blue_Version__Fanart_-_Background____a7b43a84-a845-494f-aaeb-98dad6b7ad33.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Fanart - Background		Pok_mon_Blue_Version__Fanart_-_Background____49ea8049-1510-4c45-a788-5cc4dc3a8dd7.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Fanart - Background		Pok_mon_Blue_Version__Fanart_-_Background____442e84a6-6316-4796-9d2e-d1342130d3eb.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Fanart - Background		Pok_mon_Blue_Version__Fanart_-_Background____ce81d3a4-7e4d-41bb-aa29-2d5a2a988e9c.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Icon	World	Pok_mon_Blue_Version__Icon__World__r2_a7f2a97b-578e-4518-b159-b316e7e5d91e.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Poster	Japan	Pok_mon_Blue_Version__Poster__Japan__r2_eecfe002-4908-41f1-8d03-4841a58aecbd.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Poster	North America	Pok_mon_Blue_Version__Poster__North_America__r2_182e2469-427c-4374-9a47-5c23bcfd3da4.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Poster	Germany	Pok_mon_Blue_Version__Poster__Germany__f14f0dc1-8a56-4090-99b4-bffce652ce34.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Poster	North America	Pok_mon_Blue_Version__Poster__North_America__r2_e0c332d3-0ce0-4e4d-8417-5ac48e13706a.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Poster	Brazil	Pok_mon_Blue_Version__Poster__Brazil__7d29c372-428c-49c1-b2ef-fdc25bb2adcd.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Poster	Brazil	Pok_mon_Blue_Version__Poster__Brazil__d82a49c3-1e27-431d-af55-4d8286f11a24.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Blue_Version__Screenshot_-_Gameplay__Spain__37561574-8fa2-4f4f-b9e3-6c7caf3f9d84.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Blue_Version__Screenshot_-_Gameplay__Spain__0479d395-bced-423d-b330-2373f1e9be5b.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Blue_Version__Screenshot_-_Gameplay__Spain__5e2bf6bb-152c-4c52-ad7f-c7a955b53e24.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Blue_Version__Screenshot_-_Gameplay__Spain__be2918c3-368c-4c34-a3e9-db7104600a71.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Blue_Version__Screenshot_-_Gameplay__Spain__545aea70-a7f5-435b-a4b7-456b28731575.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Gameplay	North America	Pok_mon_Blue_Version__Screenshot_-_Gameplay__North_America__e119b4d6-ac6f-4461-b695-d3bc3f6059cf.jpg
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Game Title	Italy	Pok_mon_Blue_Version__Screenshot_-_Game_Title__Italy__4c85c809-6a87-4a05-b461-ab83bdac79af.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Game Title	Spain	Pok_mon_Blue_Version__Screenshot_-_Game_Title__Spain__593f434a-adeb-4cdc-b0f0-56689d393c3d.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Game Title	North America	Pok_mon_Blue_Version__Screenshot_-_Game_Title__North_America__r2_707bc45f-9112-4585-94ab-7312d084466c.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Game Title	North America	Pok_mon_Blue_Version__Screenshot_-_Game_Title__North_America__r2_b84aac91-2c25-484a-b27f-911f54e4a50f.png
IMG	Pokémon Blue Version	Nintendo Game Boy	Screenshot - Game Title	North America	Pok_mon_Blue_Version__Screenshot_-_Game_Title__North_America__r2_1ae74b80-c8af-4075-b512-f7b1f814099e.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Advertisement Flyer - Front	North America	Pok_mon_Yellow_Version__Advertisement_Flyer_-_Front__North_America__r2_27fbfec8-f1d1-4779-9558-59a1c5ca5398.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Advertisement Flyer - Front	North America	Pok_mon_Yellow_Version__Advertisement_Flyer_-_Front__North_America__e61dc27e-ca9f-404a-983c-4c3d1a6e1756.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Banner	Australia	Pok_mon_Yellow_Version__Banner__Australia__8bdd9fbc-ca23-498e-b32d-e4942ee48131.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Banner		Pok_mon_Yellow_Version__Banner____04fd5287-a2a7-46ed-8e98-794911c63b87.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - 3D	North America	Pok_mon_Yellow_Version__Box_-_3D__North_America__r2_f897ad12-dc13-4e99-90f0-afdae05969fe.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Back	Australia	Pok_mon_Yellow_Version__Box_-_Back__Australia__e50fa7b8-2d54-4a38-93bd-8b72d985ece1.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Back	Germany	Pok_mon_Yellow_Version__Box_-_Back__Germany__654c6aa2-6fb8-4b02-ba18-c5aac345e359.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Back	Japan	Pok_mon_Yellow_Version__Box_-_Back__Japan__7a234ace-e672-4793-997a-cf989f7ef319.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Back	North America	Pok_mon_Yellow_Version__Box_-_Back__North_America__d18f6661-4636-46a2-8611-45e985f82341.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Back	Europe	Pok_mon_Yellow_Version__Box_-_Back__Europe__642a8091-3e45-4fd2-9ca0-2aca250558df.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Back	France	Pok_mon_Yellow_Version__Box_-_Back__France__26dbb2bb-5a1c-423e-b703-b1a5344beba9.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Back - Reconstructed	Australia	Pok_mon_Yellow_Version__Box_-_Back_-_Reconstructed__Australia__520f8656-54a2-4e50-b9fd-6ba7b77ad6c9.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front	Germany	Pok_mon_Yellow_Version__Box_-_Front__Germany__2bd16997-0bf5-46e1-9783-1befddb3318c.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front	Italy	Pok_mon_Yellow_Version__Box_-_Front__Italy__52dcefee-6ef1-4e0f-a268-75dd1b15ea00.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front	Australia	Pok_mon_Yellow_Version__Box_-_Front__Australia__ddfb831e-140b-4602-bfea-8ac2af8ba53a.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front	Japan	Pok_mon_Yellow_Version__Box_-_Front__Japan__e893b9a9-8efc-4ea9-904a-672c98220d33.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front	Spain	Pok_mon_Yellow_Version__Box_-_Front__Spain__86954ccc-4c62-484c-8306-c5b2a30645ad.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front	North America	Pok_mon_Yellow_Version__Box_-_Front__North_America__9d0d1c3f-a63e-4e15-9c9d-536cbeedfb1d.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front	France	Pok_mon_Yellow_Version__Box_-_Front__France__5adf26f3-1de5-4227-9ecb-6701d7bd1d60.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front - Reconstructed	North America	Pok_mon_Yellow_Version__Box_-_Front_-_Reconstructed__North_America__cf53d8e9-b817-43d9-b517-a34e5dd0feb9.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Front - Reconstructed	North America	Pok_mon_Yellow_Version__Box_-_Front_-_Reconstructed__North_America__7c3617a9-2497-423d-965c-8a987a9ff1a0.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Box - Spine	North America	Pok_mon_Yellow_Version__Box_-_Spine__North_America__301258c4-b985-4a9c-8aac-5e0fea4fec8f.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Cart - Front	North America	Pok_mon_Yellow_Version__Cart_-_Front__North_America__dd6a18e9-8b05-4b46-aa12-31fad5a3c045.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Cart - Front	United States	Pok_mon_Yellow_Version__Cart_-_Front__United_States__2c3b11c1-d473-49fc-915a-3c5359ed8431.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Clear Logo	North America	Pok_mon_Yellow_Version__Clear_Logo__North_America__7481d407-5622-4fcc-b746-efd40fb19205.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Clear Logo	Spain	Pok_mon_Yellow_Version__Clear_Logo__Spain__c1d5c5f5-ceda-4676-b9f5-0b587972da2a.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Clear Logo	World	Pok_mon_Yellow_Version__Clear_Logo__World__10e51bc0-b3f5-4543-9eea-8da8104f6114.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Clear Logo	North America	Pok_mon_Yellow_Version__Clear_Logo__North_America__r2_10089f45-3684-4882-932e-9d4026b78f95.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Clear Logo	Japan	Pok_mon_Yellow_Version__Clear_Logo__Japan__640ccf65-7c8e-4572-9b22-9b064c1c1790.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Clear Logo	World	Pok_mon_Yellow_Version__Clear_Logo__World__f055f851-e6a6-4057-bd39-44a9d24c904a.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Background		Pok_mon_Yellow_Version__Fanart_-_Background____6502c0cc-1f14-4b6b-9b5a-195f8417fbbc.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Background		Pok_mon_Yellow_Version__Fanart_-_Background____b7f5f1a1-5af0-4e9e-9ffe-a3fa57a9d784.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Back	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Back__North_America__8cefba35-db84-47d0-8756-bcb9de069e61.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_6765fee7-6030-4c50-98d4-260c02cb8aba.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__e0d1c28f-c5e6-4341-a68e-ce97084fb36c.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_0fafda9d-d1d1-43d8-8649-579c6f2cf1aa.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_2b31f697-3ad3-4d41-932f-91fce1eb669d.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_62803adc-5b2a-4816-a11a-410230f4d67d.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_e63a2fbb-6e0c-4ad2-b93b-0a3d1c259120.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_541e49be-6f0a-4846-ad72-4c6e1992899a.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_92be94f8-291b-4a5d-950b-a9271dd3fe5f.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Box - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Box_-_Front__North_America__r2_29ea9c08-964c-4b34-91c1-50817af08ee3.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Cart - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Cart_-_Front__North_America__8b0ee4c0-0959-4400-af1c-3153912008bc.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Fanart - Cart - Front	North America	Pok_mon_Yellow_Version__Fanart_-_Cart_-_Front__North_America__dba6a138-29ad-44d9-9285-a44e2c41bbab.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Icon	World	Pok_mon_Yellow_Version__Icon__World__r2_b2e1cd2a-e882-416e-85cf-a7fa33dd2773.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Poster	Brazil	Pok_mon_Yellow_Version__Poster__Brazil__edd9b8e7-4424-402d-8c86-844ca3793ea0.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Poster	Japan	Pok_mon_Yellow_Version__Poster__Japan__r2_342eccc1-b7db-4278-9d8e-f7d499fed4f4.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Poster	North America	Pok_mon_Yellow_Version__Poster__North_America__r2_beb614fc-37a2-4aa2-9acf-a0a564ec5d67.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay		Pok_mon_Yellow_Version__Screenshot_-_Gameplay____dd8db393-438b-4ff1-a56a-abaa6962badc.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Yellow_Version__Screenshot_-_Gameplay__Spain__ee1eade8-7804-4190-838d-1da8882ca30e.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Yellow_Version__Screenshot_-_Gameplay__Spain__c209ebea-f6e5-40b0-be43-e9ae3c551024.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Yellow_Version__Screenshot_-_Gameplay__Spain__a1b359d8-e273-4515-986d-d00b1e192217.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Yellow_Version__Screenshot_-_Gameplay__Spain__fa70ccc5-e938-444a-a504-b7658b07497d.jpg
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay	World	Pok_mon_Yellow_Version__Screenshot_-_Gameplay__World__bf5809ed-79b4-4e1d-878d-13686bde7d0f.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay	Spain	Pok_mon_Yellow_Version__Screenshot_-_Gameplay__Spain__31a82e9a-6b8b-4793-93d6-6f47e80c9701.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Gameplay	World	Pok_mon_Yellow_Version__Screenshot_-_Gameplay__World__1431d537-1525-4578-b26f-2c354c46770f.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Game Title	World	Pok_mon_Yellow_Version__Screenshot_-_Game_Title__World__4a3c9365-1e9e-4099-9f27-e347b1bc5547.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Game Title	Spain	Pok_mon_Yellow_Version__Screenshot_-_Game_Title__Spain__d7ccf447-7681-4353-b0b8-a229a18efa7a.png
IMG	Pokémon Yellow Version	Nintendo Game Boy	Screenshot - Game Title	Italy	Pok_mon_Yellow_Version__Screenshot_-_Game_Title__Italy__1848b8f6-f7d8-49a1-b54e-644fd38d17e0.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Advertisement Flyer - Front	North America	Pok_mon_Gold_Version__Advertisement_Flyer_-_Front__North_America__r2_3ec1a400-a09e-4685-bb1a-493288b96f4c.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Advertisement Flyer - Front	North America	Pok_mon_Gold_Version__Advertisement_Flyer_-_Front__North_America__r2_90975c4a-04ed-4fc3-b0e0-4e5be7b6ee38.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Banner	World	Pok_mon_Gold_Version__Banner__World__06321451-b88c-4fb9-9c0a-3d1b30727065.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Banner	Germany	Pok_mon_Gold_Version__Banner__Germany__ab0b97f0-359c-468e-86b6-9b9734b8b5ac.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - 3D	North America	Pok_mon_Gold_Version__Box_-_3D__North_America__r2_3133bc53-848f-4bcd-b022-2dd864ba3c4b.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Back	Europe	Pok_mon_Gold_Version__Box_-_Back__Europe__4ad7dd38-484c-461e-ad08-3ec2bbeab471.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Back	Japan	Pok_mon_Gold_Version__Box_-_Back__Japan__f91d90b6-b397-4293-9742-3cdedc9731d1.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Back	Australia	Pok_mon_Gold_Version__Box_-_Back__Australia__ff031a09-43a9-47b9-98de-5b61a7f9619c.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Back	North America	Pok_mon_Gold_Version__Box_-_Back__North_America__e1f4c2f4-3121-49f8-b872-2cb518dd62f9.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Back	France	Pok_mon_Gold_Version__Box_-_Back__France__0731f3fc-c28b-468c-b226-79d5914c3ad7.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Back	Spain	Pok_mon_Gold_Version__Box_-_Back__Spain__cec962b4-80ba-4fbe-b9b8-e2170a001d1c.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	France	Pok_mon_Gold_Version__Box_-_Front__France__bd5c2758-9340-4f18-b33c-a9de5a4e601c.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	Spain	Pok_mon_Gold_Version__Box_-_Front__Spain__aee15330-b401-4f29-83c5-addf0ff2c84c.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	North America	Pok_mon_Gold_Version__Box_-_Front__North_America__91254337-0075-4edb-b28f-b9c4e38163b2.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	Italy	Pok_mon_Gold_Version__Box_-_Front__Italy__0aef4053-130b-4d17-b646-12bbb8007457.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	Japan	Pok_mon_Gold_Version__Box_-_Front__Japan__4ec82615-a47b-4cf1-b599-23d62a2be3f6.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	Europe	Pok_mon_Gold_Version__Box_-_Front__Europe__d46f2311-7329-4d4f-b4c0-2293c3f83419.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	Australia	Pok_mon_Gold_Version__Box_-_Front__Australia__fa41adb1-620a-4e23-a58e-36efaccac723.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front	Germany	Pok_mon_Gold_Version__Box_-_Front__Germany__769bb85f-48f0-4dae-80a3-5404c9fd5cbc.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Front - Reconstructed	North America	Pok_mon_Gold_Version__Box_-_Front_-_Reconstructed__North_America__0cc2c602-b944-4829-ab01-0e83148ed025.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Box - Spine	North America	Pok_mon_Gold_Version__Box_-_Spine__North_America__8bc07bce-9951-4a08-99fe-a7ffff808a31.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Cart - Front	North America	Pok_mon_Gold_Version__Cart_-_Front__North_America__a8c2f791-2b55-48e9-a3de-05ff0437a3e2.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Cart - Front	Japan	Pok_mon_Gold_Version__Cart_-_Front__Japan__r2_ce310e0e-bcc3-48be-b87a-13585a5cd4c2.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Clear Logo	Italy	Pok_mon_Gold_Version__Clear_Logo__Italy__r2_8736fb4b-48f8-4a72-9a43-b6332c07c8e8.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Clear Logo	World	Pok_mon_Gold_Version__Clear_Logo__World__1a4decd2-8832-43d1-be1e-adcbfaa42454.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Clear Logo	World	Pok_mon_Gold_Version__Clear_Logo__World__bf2b1a72-d168-44ea-b063-98616cf95095.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Clear Logo	North America	Pok_mon_Gold_Version__Clear_Logo__North_America__r2_657beee4-07b7-4a86-85d1-c76bd950bc1e.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Background		Pok_mon_Gold_Version__Fanart_-_Background____281ee2ac-9596-4254-9174-45d08b60c666.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Background		Pok_mon_Gold_Version__Fanart_-_Background____f77f6be7-2438-4ae1-afcc-284702e18cb9.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Background		Pok_mon_Gold_Version__Fanart_-_Background____8c6035fb-fec5-4d66-875b-a328c293d52a.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Background		Pok_mon_Gold_Version__Fanart_-_Background____6f45efc7-99a1-4357-89cd-9594840505ce.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Box - Back	North America	Pok_mon_Gold_Version__Fanart_-_Box_-_Back__North_America__52a25a9b-471c-4f86-b242-ef144f0ae535.jpg
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Box - Front	North America	Pok_mon_Gold_Version__Fanart_-_Box_-_Front__North_America__r2_0eb0367e-fba9-4257-aed7-9b72f9183d7e.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Box - Front		Pok_mon_Gold_Version__Fanart_-_Box_-_Front____db9f462f-0af6-4267-a8c9-7960d6b10de1.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Cart - Front	North America	Pok_mon_Gold_Version__Fanart_-_Cart_-_Front__North_America__1be2f6b9-08a3-4f70-ae3c-20d769f8777d.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Fanart - Cart - Front	North America	Pok_mon_Gold_Version__Fanart_-_Cart_-_Front__North_America__8e708494-1555-4cb6-b8c3-b238597413ec.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Icon	World	Pok_mon_Gold_Version__Icon__World__r2_1e8dbb6f-0a89-478d-a6cc-1c2e9700c38d.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Poster	Europe	Pok_mon_Gold_Version__Poster__Europe__63be2337-2d8e-4ddb-8e9d-dd854692cf50.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Poster	North America	Pok_mon_Gold_Version__Poster__North_America__r2_0082291a-e7bd-4319-a9c5-f7753525202d.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Gameplay	World	Pok_mon_Gold_Version__Screenshot_-_Gameplay__World__15bb4b32-666a-4fc3-9613-473f403e0491.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Gameplay	World	Pok_mon_Gold_Version__Screenshot_-_Gameplay__World__8c47acad-5cc3-41e7-969c-bfaf9802ab19.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Gameplay	World	Pok_mon_Gold_Version__Screenshot_-_Gameplay__World__713ed2ce-2da2-45b0-8f85-25a5866f4788.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Gameplay	Spain	Pok_mon_Gold_Version__Screenshot_-_Gameplay__Spain__57515ef6-bbc1-485a-9d16-be028bc24780.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Gameplay	Spain	Pok_mon_Gold_Version__Screenshot_-_Gameplay__Spain__da3b8ba2-c860-414b-b268-805f01a2e8cd.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Gameplay	World	Pok_mon_Gold_Version__Screenshot_-_Gameplay__World__2b46c082-93fd-4e95-b146-53e78fd3f521.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Game Title	Spain	Pok_mon_Gold_Version__Screenshot_-_Game_Title__Spain__ffeaab12-495f-450e-8d55-fd33d6fe53fa.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Game Title	Italy	Pok_mon_Gold_Version__Screenshot_-_Game_Title__Italy__ef6ec99e-898e-44d2-b671-9e375fe5b790.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Game Title		Pok_mon_Gold_Version__Screenshot_-_Game_Title____8250d6f2-3c95-4743-8b8b-97c510365a7b.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Game Title	North America	Pok_mon_Gold_Version__Screenshot_-_Game_Title__North_America__r2_be4a86bf-8792-4916-8e99-d1d30a14b59e.png
IMG	Pokémon Gold Version	Nintendo Game Boy Color	Screenshot - Game Title	Japan	Pok_mon_Gold_Version__Screenshot_-_Game_Title__Japan__0c9235bd-b773-4804-b93b-7b0eadd34340.png
IMG	Pokémon Silver Version	Nintendo Game Boy Color	Advertisement Flyer - Front	North America	Pok_mon_Silver_Version__Advertisement_Flyer_-_Front__North_America__r2_6ac198ad-8ce7-4f88-b094-7c93b2e06ede.png
IMG	Pokémon Silver Version	Nintendo Game Boy Color	Advertisement Flyer - Front	North America	Pok_mon_Silver_Version__Advertisement_Flyer_-_Front__North_America__r2_e4eb5919-df30-41f6-bbed-b8bb590f4db2.png
